LineId,Time,EventId,Level,EventTemplate,Content,Component,Date,Node,LogSource
186,Sun Dec 04 06:12:37 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
187,Sun Dec 04 06:12:37 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
188,Sun Dec 04 06:12:37 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
189,Sun Dec 04 06:12:37 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
190,Sun Dec 04 06:12:40 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
191,Sun Dec 04 06:12:40 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
192,Sun Dec 04 06:12:40 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
193,Sun Dec 04 06:12:40 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 7,,,,Apache
194,Sun Dec 04 06:12:40 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 7,,,,Apache
195,Sun Dec 04 06:12:59 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32425 in scoreboard slot 6,,,,Apache
196,Sun Dec 04 06:13:01 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
197,Sun Dec 04 06:13:01 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
198,Sun Dec 04 06:16:10 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32432 in scoreboard slot 7,,,,Apache
199,Sun Dec 04 06:16:10 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32434 in scoreboard slot 9,,,,Apache
200,Sun Dec 04 06:16:10 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32433 in scoreboard slot 8,,,,Apache
201,Sun Dec 04 06:16:21 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
202,Sun Dec 04 06:16:21 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
203,Sun Dec 04 06:16:23 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
204,Sun Dec 04 06:16:23 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 7,,,,Apache
205,Sun Dec 04 06:16:21 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32435 in scoreboard slot 10,,,,Apache
206,Sun Dec 04 06:16:21 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
207,Sun Dec 04 06:16:23 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
208,Sun Dec 04 06:16:37 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
209,Sun Dec 04 06:16:39 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
210,Sun Dec 04 06:16:51 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32436 in scoreboard slot 6,,,,Apache
211,Sun Dec 04 06:16:51 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32437 in scoreboard slot 7,,,,Apache
212,Sun Dec 04 06:17:02 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
213,Sun Dec 04 06:17:02 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
214,Sun Dec 04 06:17:05 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
215,Sun Dec 04 06:17:06 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32438 in scoreboard slot 8,,,,Apache
216,Sun Dec 04 06:17:18 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
217,Sun Dec 04 06:17:24 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
218,Sun Dec 04 06:17:23 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32440 in scoreboard slot 10,,,,Apache
219,Sun Dec 04 06:17:23 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32439 in scoreboard slot 9,,,,Apache
220,Sun Dec 04 06:17:23 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32441 in scoreboard slot 6,,,,Apache
221,Sun Dec 04 06:17:33 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
222,Sun Dec 04 06:17:33 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
223,Sun Dec 04 06:17:35 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
224,Sun Dec 04 06:17:35 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 7,,,,Apache
225,Sun Dec 04 06:17:55 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32442 in scoreboard slot 7,,,,Apache
226,Sun Dec 04 06:17:55 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32443 in scoreboard slot 8,,,,Apache
227,Sun Dec 04 06:17:55 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32444 in scoreboard slot 9,,,,Apache
228,Sun Dec 04 06:18:08 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
229,Sun Dec 04 06:18:08 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
230,Sun Dec 04 06:18:11 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 7,,,,Apache
231,Sun Dec 04 06:18:11 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
232,Sun Dec 04 06:18:12 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32445 in scoreboard slot 10,,,,Apache
233,Sun Dec 04 06:18:23 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
234,Sun Dec 04 06:18:31 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
235,Sun Dec 04 06:18:41 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32447 in scoreboard slot 7,,,,Apache
236,Sun Dec 04 06:18:39 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32446 in scoreboard slot 6,,,,Apache
237,Sun Dec 04 06:18:40 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32448 in scoreboard slot 8,,,,Apache
238,Sun Dec 04 06:18:53 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
239,Sun Dec 04 06:18:53 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
240,Sun Dec 04 06:18:55 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
241,Sun Dec 04 06:18:55 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 7,,,,Apache
242,Sun Dec 04 06:19:05 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32449 in scoreboard slot 9,,,,Apache
243,Sun Dec 04 06:19:15 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
244,Sun Dec 04 06:19:19 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32450 in scoreboard slot 10,,,,Apache
245,Sun Dec 04 06:19:18 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
246,Sun Dec 04 06:19:19 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32452 in scoreboard slot 7,,,,Apache
247,Sun Dec 04 06:19:19 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32451 in scoreboard slot 6,,,,Apache
248,Sun Dec 04 06:19:31 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
249,Sun Dec 04 06:19:31 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
250,Sun Dec 04 06:19:34 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
251,Sun Dec 04 06:19:34 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 7,,,,Apache
252,Sun Dec 04 06:19:56 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32454 in scoreboard slot 7,,,,Apache
253,Sun Dec 04 06:19:56 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32453 in scoreboard slot 8,,,,Apache
254,Sun Dec 04 06:19:56 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32455 in scoreboard slot 9,,,,Apache
255,Sun Dec 04 06:20:30 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32467 in scoreboard slot 9,,,,Apache
256,Sun Dec 04 06:20:30 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32464 in scoreboard slot 8,,,,Apache
257,Sun Dec 04 06:20:30 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32465 in scoreboard slot 7,,,,Apache
258,Sun Dec 04 06:20:30 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32466 in scoreboard slot 11,,,,Apache
259,Sun Dec 04 06:20:30 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32457 in scoreboard slot 6,,,,Apache
260,Sun Dec 04 06:20:44 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
261,Sun Dec 04 06:20:44 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
262,Sun Dec 04 06:20:44 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
263,Sun Dec 04 06:20:46 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
264,Sun Dec 04 06:20:46 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 7,,,,Apache
265,Sun Dec 04 06:20:46 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 8,,,,Apache
266,Sun Dec 04 06:22:18 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32475 in scoreboard slot 8,,,,Apache
267,Sun Dec 04 06:22:48 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32478 in scoreboard slot 11,,,,Apache
268,Sun Dec 04 06:22:48 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32477 in scoreboard slot 10,,,,Apache
269,Sun Dec 04 06:22:48 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32479 in scoreboard slot 6,,,,Apache
270,Sun Dec 04 06:22:48 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32480 in scoreboard slot 8,,,,Apache
271,Sun Dec 04 06:22:48 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32476 in scoreboard slot 7,,,,Apache
272,Sun Dec 04 06:22:53 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
273,Sun Dec 04 06:22:53 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
274,Sun Dec 04 06:22:53 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
275,Sun Dec 04 06:22:53 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
276,Sun Dec 04 06:22:53 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
277,Sun Dec 04 06:22:55 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
278,Sun Dec 04 06:22:55 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
279,Sun Dec 04 06:22:55 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
280,Sun Dec 04 06:22:55 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 7,,,,Apache
281,Sun Dec 04 06:22:55 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 8,,,,Apache
282,Sun Dec 04 06:23:12 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32483 in scoreboard slot 7,,,,Apache
283,Sun Dec 04 06:23:15 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
284,Sun Dec 04 06:23:15 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
285,Sun Dec 04 06:30:41 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32507 in scoreboard slot 9,,,,Apache
286,Sun Dec 04 06:30:43 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
287,Sun Dec 04 06:30:43 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
288,Sun Dec 04 06:36:07 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32529 in scoreboard slot 6,,,,Apache
289,Sun Dec 04 06:36:07 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32528 in scoreboard slot 10,,,,Apache
290,Sun Dec 04 06:36:10 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
291,Sun Dec 04 06:36:10 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
292,Sun Dec 04 06:36:10 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
293,Sun Dec 04 06:36:10 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
294,Sun Dec 04 06:40:54 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32548 in scoreboard slot 9,,,,Apache
295,Sun Dec 04 06:40:54 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32546 in scoreboard slot 8,,,,Apache
296,Sun Dec 04 06:40:55 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32547 in scoreboard slot 7,,,,Apache
297,Sun Dec 04 06:41:04 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
298,Sun Dec 04 06:41:04 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
299,Sun Dec 04 06:41:04 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
300,Sun Dec 04 06:41:07 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
301,Sun Dec 04 06:41:08 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
302,Sun Dec 04 06:41:08 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
303,Sun Dec 04 06:41:29 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32549 in scoreboard slot 10,,,,Apache
304,Sun Dec 04 06:41:29 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32550 in scoreboard slot 6,,,,Apache
305,Sun Dec 04 06:41:45 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
306,Sun Dec 04 06:41:45 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
307,Sun Dec 04 06:41:46 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
308,Sun Dec 04 06:41:46 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
309,Sun Dec 04 06:42:11 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32551 in scoreboard slot 8,,,,Apache
310,Sun Dec 04 06:42:11 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32552 in scoreboard slot 7,,,,Apache
311,Sun Dec 04 06:42:25 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
312,Sun Dec 04 06:42:23 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32554 in scoreboard slot 10,,,,Apache
313,Sun Dec 04 06:42:25 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
314,Sun Dec 04 06:42:23 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32553 in scoreboard slot 9,,,,Apache
315,Sun Dec 04 06:42:30 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
316,Sun Dec 04 06:42:30 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
317,Sun Dec 04 06:42:53 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
318,Sun Dec 04 06:42:53 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
319,Sun Dec 04 06:42:58 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
320,Sun Dec 04 06:42:58 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
321,Sun Dec 04 06:43:20 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32556 in scoreboard slot 8,,,,Apache
322,Sun Dec 04 06:43:20 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32555 in scoreboard slot 6,,,,Apache
323,Sun Dec 04 06:43:20 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32557 in scoreboard slot 7,,,,Apache
324,Sun Dec 04 06:43:34 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
325,Sun Dec 04 06:43:34 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
326,Sun Dec 04 06:43:34 2005,E2,notice,workerEnv.init() ok <*>,workerEnv.init() ok /etc/httpd/conf/workers2.properties,,,,Apache
327,Sun Dec 04 06:43:40 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
328,Sun Dec 04 06:43:40 2005,E3,error,mod_jk child workerEnv in error state <*>,mod_jk child workerEnv in error state 6,,,,Apache
329,Sun Dec 04 06:43:56 2005,E1,notice,jk2_init() Found child <*> in scoreboard slot <*>,jk2_init() Found child 32558 in scoreboard slot 9,,,,Apache
